timestamp,open,high,low,close
2024-01-01 04:00:00,42492.46,42762.39,42452.58,42690.2
2024-01-01 08:00:00,42690.21,42847.07,42580.0,42783.05
2024-01-01 12:00:00,42783.05,43550.0,42664.42,43517.99
2024-01-01 16:00:00,43517.98,44184.1,43361.6,44179.55
2024-01-01 20:00:00,44179.55,45500.0,44148.34,45402.38
2024-01-02 00:00:00,45402.38,45643.75,45121.96,45455.53
2024-01-02 04:00:00,45455.52,45879.63,45200.0,45433.99
2024-01-02 08:00:00,45433.99,45800.0,44833.33,45184.82
2024-01-02 12:00:00,45184.83,45399.84,44790.96,45039.49
2024-01-02 16:00:00,45039.49,45297.26,44600.0,44946.91
2024-01-02 20:00:00,44946.91,45410.91,44862.11,45262.69
2024-01-03 00:00:00,45262.7,45384.84,44940.93,45011.77
2024-01-03 04:00:00,45011.77,45500.0,43500.0,43702.88
2024-01-03 08:00:00,43702.89,43716.0,40750.0,43000.01
2024-01-03 12:00:00,43000.01,43567.92,42000.0,42596.67
2024-01-03 16:00:00,42596.66,42966.27,42518.7,42845.23
2024-01-03 20:00:00,42845.23,43220.56,42613.77,43102.8
2024-01-04 00:00:00,43102.79,43273.08,42756.97,42763.08
2024-01-04 04:00:00,42763.08,43233.81,42616.28,43176.32
2024-01-04 08:00:00,43176.33,44329.99,43097.06,44051.1
2024-01-04 12:00:00,44051.1,44437.5,43777.86,43956.48
2024-01-04 16:00:00,43956.48,44729.58,43890.9,44151.1
2024-01-04 20:00:00,44151.1,44284.0,42450.0,43465.21
2024-01-05 00:00:00,43465.21,43926.0,43187.89,43777.47
2024-01-05 04:00:00,43777.48,44324.8,43433.0,43771.34
2024-01-05 08:00:00,43771.34,44110.07,43100.0,43500.01
2024-01-05 12:00:00,43500.01,43808.07,43100.46,43600.0
2024-01-05 16:00:00,43600.0,44357.46,43580.51,44145.11
2024-01-05 20:00:00,44145.12,44214.42,43812.5,43931.1
2024-01-06 00:00:00,43931.1,43971.1,43397.05,43653.2
2024-01-06 04:00:00,43653.2,43771.1,43551.28,43671.96
2024-01-06 08:00:00,43671.97,43920.08,43527.27,43867.17
2024-01-06 12:00:00,43867.17,44148.58,43828.5,43906.36
2024-01-06 16:00:00,43906.35,43980.0,43611.19,43968.32
2024-01-06 20:00:00,43968.32,44259.29,43833.4,43940.41
2024-01-07 00:00:00,43940.41,44100.0,43843.52,44080.0
2024-01-07 04:00:00,44080.0,44167.81,43880.65,44061.1
2024-01-07 08:00:00,44061.1,44480.59,43945.15,44047.57
2024-01-07 12:00:00,44047.57,44262.53,43700.0,44244.77
2024-01-07 16:00:00,44244.77,44269.92,43572.09,43929.02
2024-01-07 20:00:00,43929.01,43986.0,43175.0,43518.2
2024-01-08 00:00:00,43518.2,44341.8,43430.79,43974.55
2024-01-08 04:00:00,43974.55,44688.0,43641.73,44635.99
2024-01-08 08:00:00,44636.0,45333.0,44350.0,44963.04
2024-01-08 12:00:00,44963.04,47248.99,44793.97,46979.35
2024-01-08 16:00:00,46979.36,47207.16,46653.84,46951.04
2024-01-08 20:00:00,46951.04,47150.0,46230.0,46926.96
2024-01-09 00:00:00,46926.96,46940.0,46599.43,46825.51
2024-01-09 04:00:00,46825.52,46874.94,46381.1,46615.99
2024-01-09 08:00:00,46616.0,47051.21,45450.0,46868.09
2024-01-09 12:00:00,46868.08,46975.0,46500.0,46876.01
2024-01-09 16:00:00,46876.0,47972.0,44748.67,46110.0
2024-01-09 20:00:00,46110.0,46249.14,45622.0,46117.1
2024-01-10 00:00:00,46117.1,46186.0,45734.56,45757.98
2024-01-10 04:00:00,45757.98,45861.1,45000.0,45515.89
2024-01-10 08:00:00,45515.88,45662.01,44300.36,45546.4
2024-01-10 12:00:00,45546.39,46666.0,45173.97,46489.18
2024-01-10 16:00:00,46489.19,47695.93,44800.0,46653.99
2024-01-10 20:00:00,46654.0,46750.0,46200.0,46502.16
2024-01-11 00:00:00,46502.17,46507.08,45618.1,46101.4
2024-01-11 04:00:00,46101.4,47150.0,46052.0,47060.0
2024-01-11 08:00:00,47059.99,48969.48,46463.19,46783.78
2024-01-11 12:00:00,46783.77,47022.07,45606.06,46692.3
2024-01-11 16:00:00,46692.29,46975.0,46084.69,46339.16
2024-01-11 20:00:00,46339.16,46515.53,45898.0,45994.0
2024-01-12 00:00:00,45994.01,46366.0,45742.49,46008.19
2024-01-12 04:00:00,46008.19,46267.0,45537.37,45954.35
2024-01-12 08:00:00,45954.35,46109.0,44333.44,44462.01
2024-01-12 12:00:00,44462.0,44675.88,43212.0,43472.55
2024-01-12 16:00:00,43472.56,43981.1,41500.0,42782.73
2024-01-12 20:00:00,42782.74,42997.29,42436.12,42609.94
2024-01-13 00:00:00,42609.94,43254.03,42555.84,43102.97
2024-01-13 04:00:00,43102.97,43254.96,42509.11,42624.0
2024-01-13 08:00:00,42624.01,43257.0,42505.0,43154.48
2024-01-13 12:00:00,43154.48,43185.0,42724.39,42786.25
2024-01-13 16:00:00,42786.25,43040.01,42699.52,42847.99
2024-01-13 20:00:00,42847.99,42890.23,42643.98,42681.82
2024-01-14 00:00:00,42681.82,43060.0,42562.56,43011.44
2024-01-14 04:00:00,43011.44,43079.0,42759.34,42829.99
2024-01-14 08:00:00,42829.99,43005.25,42710.0,42904.38
2024-01-14 12:00:00,42904.39,43010.84,42632.59,42660.0
2024-01-14 16:00:00,42660.0,42745.98,41720.0,41732.35
2024-01-14 20:00:00,41732.35,42640.0,41718.05,42565.99
2024-01-15 00:00:00,42565.99,42824.68,42499.01,42714.78
2024-01-15 04:00:00,42714.78,42775.0,42540.0,42697.99
2024-01-15 08:00:00,42698.0,42958.03,42163.32,42278.99
2024-01-15 12:00:00,42278.99,43400.43,42249.0,42992.67
2024-01-15 16:00:00,42992.67,43114.45,42342.18,42511.1
